service_request_id,requested_datetime,updated_datetime,source,service_name,description,agency_responsible,address,council_district,status_description,lat,long
5094981,7/20/2018 14:43,,UNKNOWN,SIGNAGE NEW,"SIGNAGE NEW, NOT STOP SIGN, STNAM, SIGNN",PUBLIC WORKS - TRAFFIC ENG," BARBOUR LN ,  , KY, 40059",16,OPEN,38.31835549,-85.61761839
5094982,7/20/2018 14:44,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"3022 LOUISA AVE , LOUISVILLE, KY, 40217",21,OPEN,38.20652236,-85.73505831
5093242,7/20/2018 14:45,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"2413 GRIFFITHS AVE , LOUISVILLE, KY, 40212",5,CLOSED,38.26575727,-85.78843775
5094983,7/20/2018 14:47,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"726 E BRECKINRIDGE ST , LOUISVILLE, KY, 40203",4,CLOSED,38.23980156,-85.74119527
5094984,7/20/2018 14:47,,UNKNOWN,LIGHTING REPAIR,"LIGHTING REPAIR, STREET LIGHT, STLGT",PUBLIC WORKS ADMINISTRATION,"8602 SOVERIGN WAY , LOUISVILLE, KY, 40258",12,CLOSED,38.15153123,-85.8640713
5094986,7/20/2018 14:48,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1280 BELMAR DR , LOUISVILLE, KY, 40213",10,CLOSED,38.19672841,-85.72534357
5094988,7/20/2018 14:50,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1301 BELMAR DR , LOUISVILLE, KY, 40213",10,CLOSED,38.19773654,-85.72619579
5094987,7/20/2018 14:52,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"708 N 34TH ST , LOUISVILLE, KY, 40212",5,CLOSED,38.27537029,-85.80312411
5094992,7/20/2018 14:54,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"410 W LANSING AVE , LOUISVILLE, KY, 40214",15,OPEN,38.19234436,-85.76781039
5094991,7/20/2018 14:55,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"12301 SARATOGA VIEW CT , LOUISVILLE, KY, 40299",20,CLOSED,38.17320424,-85.5443064
5072820,7/20/2018 14:56,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"1405 WILLS CT , LOUISVILLE, KY, 40211",1,CLOSED,38.2328763,-85.80882071
5094993,7/20/2018 14:56,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"410 W LANSING AVE , LOUISVILLE, KY, 40214",15,OPEN,38.19234436,-85.76781039
5094994,7/20/2018 14:57,,UNKNOWN,NEW RECYCLE CART,"NEW RECYCLE CART, RECYN, SWMS",SWMS - ADMINISTRATION,"4746 SOUTHERN PKY , LOUISVILLE, KY, 40214",21,CLOSED,38.17923439,-85.77171531
5094996,7/20/2018 15:03,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM,"682 MADELON CT , LOUISVILLE, KY, 40211",5,CLOSED,38.25118625,-85.80925551
5094997,7/20/2018 15:03,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",PUBLIC WORKS STORM/SNOW EVENT,"3014 TREMONT DR , LOUISVILLE, KY, 40205",8,CLOSED,38.21025738,-85.6791817
5094998,7/20/2018 15:04,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"1451 S 23RD ST , LOUISVILLE, KY, 40210",3,CLOSED,38.23183088,-85.7940736
5095003,7/20/2018 15:06,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1509 BELMAR DR , LOUISVILLE, KY, 40213",10,CLOSED,38.198737,-85.71851443
5095006,7/20/2018 15:07,,UNKNOWN,MISCELLANEOUS,"MISCELLANEOUS, MISC, CONCERN, ISSUE",LOUISVILLE FIRE DEPARTMENT,"424 S 4TH ST 135, LOUISVILLE, KY, 40202",4,CLOSED,38.25214323,-85.75770628
5095002,7/20/2018 15:09,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"751 S SHELBY ST , LOUISVILLE, KY, 40203",4,CLOSED,38.24278576,-85.73956065
5095007,7/20/2018 15:13,,UNKNOWN,STREET DRAINAGE,"STREET DRAINAGE, DRAIN, STANDING WATER",LPM,"6704 MANSLICK RD , LOUISVILLE, KY, 40214",12,CLOSED,38.16446689,-85.79781577
5095009,7/20/2018 15:14,,UNKNOWN,ZONING CONCERNS,"ZONING, ILLEGAL BUSINESS OR SIGNS ON PRIVATE PROPERTY, ILSGN, ZONE",IPL-PROPERTY MAINTENANCE DIV.,"3000 KLONWAY DR , LOUISVILLE, KY, 40220",26,CLOSED,38.20493992,-85.63456902
5095011,7/20/2018 15:15,,UNKNOWN,STOP SIGN REPAIR,"STOP SIGN REPAIR, GRAFFITI ON STOP SIGN, STOPR, GRFTI",LPM," HILLOCK DR , LOUISVILLE, KY, 40291",22,OPEN,38.13031333,-85.57780242
5095013,7/20/2018 15:18,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",LOUISVILLE GAS AND ELECTRIC,"1534 BARDSTOWN RD , LOUISVILLE, KY, 40205",8,OPEN,38.23137481,-85.70777492
5095015,7/20/2018 15:21,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"6807 SCENIC TRL , LOUISVILLE, KY, 40272",14,CLOSED,38.07348872,-85.88918706
5095016,7/20/2018 15:22,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",LOUISVILLE GAS AND ELECTRIC,"130 N CAMPBELL ST , LOUISVILLE, KY, 40206",4,OPEN,38.25576797,-85.7356683
5095017,7/20/2018 15:23,,UNKNOWN,PARK MAINTAIN,"PARK MAINTENANCE ALL, PKMTN, PKREP, PKREC",METRO PARKS,"6901 NORWAY DR , LOUISVILLE, KY, 40214",15,CLOSED,38.1600046,-85.79403717
5095018,7/20/2018 15:23,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",LOUISVILLE GAS AND ELECTRIC,"1216 WOLFE AVE , LOUISVILLE, KY, 40213",10,OPEN,38.1967341,-85.72945021
5082782,7/20/2018 15:26,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"1453 S 23RD ST , LOUISVILLE, KY, 40210",3,CLOSED,38.23191376,-85.79403706
5095025,7/20/2018 15:29,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"2308 LYTLE ST , LOUISVILLE, KY, 40212",5,CLOSED,38.2685464,-85.78644153
5095028,7/20/2018 15:31,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"1105 LINCOLN AVE , LOUISVILLE, KY, 40208",6,OPEN,38.21216485,-85.77394
5095032,7/20/2018 15:33,,UNKNOWN,STREET DRAINAGE,"STREET DRAINAGE, DRAIN, STANDING WATER",LPM," LODEMA WAY , LOUISVILLE, KY, 40213",2,CLOSED,38.17117714,-85.68612091
5095036,7/20/2018 15:36,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"3009 KENDRICK CT , LOUISVILLE, KY, 40213",2,CLOSED,38.17108748,-85.70286463
5095037,7/20/2018 15:36,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM," OLD BARDSTOWN RD , LOUISVILLE, KY, 40291",22,CLOSED,38.13031333,-85.57780242
5095035,7/20/2018 15:36,,UNKNOWN,NANIMAL SERVICES,ANIMAL SERVICES,N-METRO AGENCIES,"11501 CARRIAGE REST CT , MIDDLETOWN, KY, 40243",19,CLOSED,38.25102681,-85.54297339
5087531,7/20/2018 15:38,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"523 N 31ST ST , LOUISVILLE, KY, 40212",5,CLOSED,38.27296047,-85.79825097
5095041,7/20/2018 15:39,,UNKNOWN,ILLEGAL PARKING,"ILLEGAL PARKING IN PARC AREAS ONLY, ILLPK",PARKING AUTHORITY OF RIVER CTY,"3100 TAYLOR BLVD , LOUISVILLE, KY, 40215",6,CLOSED,38.20643403,-85.77681313
5095042,7/20/2018 15:40,,UNKNOWN,VAP EXTERIOR,"PRIVATE PROPERTY, ABANDONED, VACANT STRUCTURE",IPL-PROPERTY MAINTENANCE DIV.,"521 N 31ST ST , LOUISVILLE, KY, 40212",5,CLOSED,38.272891,-85.79831219
5095043,7/20/2018 15:41,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"519 N 31ST ST , LOUISVILLE, KY, 40212",5,CLOSED,38.27279966,-85.79836599
5067291,7/20/2018 15:43,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"7319 TEMPLETON DR , LOUISVILLE, KY, 40214",25,CLOSED,38.14270562,-85.82458905
5095046,7/20/2018 15:44,,UNKNOWN,NGARBAGE QUEST,GARBAGE QUESTIONS,NON SERVICE SWMS,"501 RIDGEWOOD RD , LOUISVILLE, KY, 40207",9,CLOSED,38.26782303,-85.68436607
5095047,7/20/2018 15:46,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"1442 W SOUTHERN HEIGHTS AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.18965851,-85.78814593
5095049,7/20/2018 15:47,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"126 N 34TH ST , LOUISVILLE, KY, 40212",5,OPEN,38.26342877,-85.80685364
5095050,7/20/2018 15:49,,UNKNOWN,ALLEY TREE,"ALLEY TREES, OBSTRUCTION, DOWN, BROKEN LIMBS, ROWOB, SWMS",SWMS - BULK WASTE,"1228 CROWN AVE , LOUISVILLE, KY, 40204",8,OPEN,38.2329351,-85.72762832
5095051,7/20/2018 15:50,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"415 SHELBY PKY , LOUISVILLE, KY, 40203",4,OPEN,38.23281622,-85.74880595
5088172,7/20/2018 15:51,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"412 SHELBY PKY , LOUISVILLE, KY, 40203",4,OPEN,38.23246902,-85.74889628
5095053,7/20/2018 15:51,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",PUBLIC WORKS STORM/SNOW EVENT,"1158 JULIA AVE , LOUISVILLE, KY, 40204",8,CLOSED,38.23267808,-85.7271043
5095052,7/20/2018 15:51,,UNKNOWN,STRAY ANIMAL,"STRAY ANIMAL, LOOSE, ANIMS",ANIMAL SERVICES," BICKNELL AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.18356563,-85.78780563
5095054,7/20/2018 15:52,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"9007 SHEVIE DR , LOUISVILLE, KY, 40272",25,CLOSED,38.12396303,-85.84726865
5095057,7/20/2018 15:53,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM," S HURSTBOURNE PKY ,  , KY, 40220",11,CLOSED,38.21004573,-85.5991142
5090725,7/20/2018 15:54,,UNKNOWN,RECYCLING MISSED,"RECYCLING MISSED, RECYM, SWMS",SWMS - WASTE COLLECTION,"151 STATE ST , LOUISVILLE, KY, 40206",9,CLOSED,38.25558611,-85.71571786
5095058,7/20/2018 15:54,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"524 DALE AVE , LOUISVILLE, KY, 40214",21,CLOSED,38.17336298,-85.7746296
5095060,7/20/2018 15:55,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"1021 QUEEN AVE , LOUISVILLE, KY, 40215",15,OPEN,38.20208704,-85.77740048
5081659,7/20/2018 15:56,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," WESTPORT RD , LOUISVILLE, KY, 40241",17,OPEN,38.28760231,-85.57231688
5095062,7/20/2018 15:56,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"4001 LAURELWOOD AVE , LOUISVILLE, KY, 40220",26,OPEN,38.22653831,-85.63469168
5066045,7/20/2018 16:01,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"8615 GARY WAY , LOUISVILLE, KY, 40118",13,CLOSED,38.12374352,-85.75540694
5095072,7/20/2018 16:03,,UNKNOWN,TRAFFIC CONCERN,"TRAFFIC CONCERN, SPEED, ILLEGAL PARKING OUTSIDE PARC AREAS, ILLPK, TRAFC",METRO POLICE DEPARTMENT," W WELLINGTON AVE , LOUISVILLE, KY, 40214",21,OPEN,38.18372243,-85.76414825
5095076,7/20/2018 16:06,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",PUBLIC WORKS STORM/SNOW EVENT," ROCK CLIFF CT , LOUISVILLE, KY, 40218",10,CLOSED,38.20318232,-85.67412217
5095078,7/20/2018 16:06,,UNKNOWN,RECYCLING MISSED,"RECYCLING MISSED, RECYM, SWMS",SWMS - WASTE COLLECTION,"511 BRIAR HILL RD , LOUISVILLE, KY, 40206",9,CLOSED,38.24719587,-85.67467089
5095080,7/20/2018 16:06,,UNKNOWN,ALC BEV CONTROL,"ALCOHOL BEVERAGE CONTROL, LIQUOR, ABC",IPL - PERMIT/LICENSE DIVISION,"1625 WATHEN LN , SHIVELY, KY, 40216",3,CLOSED,38.21469694,-85.78547344
5095081,7/20/2018 16:07,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," BARDSTOWN RD , LOUISVILLE, KY, 40205",8,CLOSED,38.21231718,-85.67212351
5095086,7/20/2018 16:09,,UNKNOWN,RESTAURANT ISSUE,"FOOD HANDLING, FOOD SERVICE BUSINESS, CLEANLINESS, RESTC",HEALTH DEPT - ENVIR. HEALTH,"991 LOGAN ST , LOUISVILLE, KY, 40204",4,CLOSED,38.23640098,-85.73908849
5095082,7/20/2018 16:10,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1133 REUTLINGER AVE , LOUISVILLE, KY, 40204",10,CLOSED,38.23208575,-85.73396534
5095084,7/20/2018 16:10,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1217 GARVIN PL , LOUISVILLE, KY, 40203",6,OPEN,38.23442846,-85.761792
5095085,7/20/2018 16:10,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",LPM,"3702 ROMANIA DR , LOUISVILLE, KY, 40216",12,CLOSED,38.15693271,-85.82718928
5095088,7/20/2018 16:11,,UNKNOWN,RECYCLING MISSED,"RECYCLING MISSED, RECYM, SWMS",SWMS - WASTE COLLECTION,"1217 GARVIN PL , LOUISVILLE, KY, 40203",6,CLOSED,38.23442846,-85.761792
5095089,7/20/2018 16:12,,UNKNOWN,VAP EXTERIOR,"PRIVATE PROPERTY, ABANDONED, VACANT STRUCTURE",IPL-PROPERTY MAINTENANCE DIV.,"3650 TAYLOR BLVD 101, LOUISVILLE, KY, 40215",15,CLOSED,38.19223126,-85.78360339
5095081,7/20/2018 16:15,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," BARDSTOWN RD , LOUISVILLE, KY, 40205",8,CLOSED,38.21231718,-85.67212351
5095090,7/20/2018 16:16,,UNKNOWN,ALC BEV CONTROL,"ALCOHOL BEVERAGE CONTROL, LIQUOR, ABC",IPL - PERMIT/LICENSE DIVISION,"3706 DIANN MARIE RD , LOUISVILLE, KY, 40241",17,CLOSED,38.30010739,-85.54576797
5095091,7/20/2018 16:18,,UNKNOWN,NEW RECYCLE CART,"NEW RECYCLE CART, RECYN, SWMS",SWMS - ADMINISTRATION,"1044 DIXON AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22132503,-85.73053929
5095092,7/20/2018 16:18,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"1044 DIXON AVE , LOUISVILLE, KY, 40217",10,OPEN,38.22132503,-85.73053929
5085180,7/20/2018 16:20,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"3752 ILLINOIS AVE , LOUISVILLE, KY, 40213",10,OPEN,38.20892799,-85.71157453
5095093,7/20/2018 16:21,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"207 W EVELYN AVE , LOUISVILLE, KY, 40214",15,CLOSED,38.19694614,-85.76388345
5095095,7/20/2018 16:21,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," LA GRANGE RD ,  , KY, 40223",18,CLOSED,,
5095094,7/20/2018 16:22,,UNKNOWN,NEW RECYCLE CART,"NEW RECYCLE CART, RECYN, SWMS",SWMS - ADMINISTRATION,"4707 S RUTLAND AVE , LOUISVILLE, KY, 40215",21,CLOSED,38.18252382,-85.77765749
5095096,7/20/2018 16:22,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"207 W EVELYN AVE , LOUISVILLE, KY, 40214",15,CLOSED,38.19694614,-85.76388345
5095098,7/20/2018 16:23,,UNKNOWN,NCODES & REGS,CODES AND REGULATIONS,N-METRO AGENCIES,"2705 BUTLER RD , SHIVELY, KY, 40216",3,CLOSED,38.19423554,-85.82427858
5095099,7/20/2018 16:25,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",LPM," PALATKA RD , LOUISVILLE, KY, 40214",25,CLOSED,38.15162638,-85.78265279
5094473,7/20/2018 16:27,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," TAYLORSVILLE RD , LOUISVILLE, KY, 40220",11,CLOSED,38.21897484,-85.60683789
5095101,7/20/2018 16:28,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"3930 S 5TH ST , LOUISVILLE, KY, 40214",15,CLOSED,38.19704094,-85.76863582
5095106,7/20/2018 16:33,,UNKNOWN,ANIMAL NUISANCE,"ANIMAL NUISANCE, FECES, MULTIPLE, NO LICENSE",ANIMAL SERVICES,"3505 KAHLERT AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19541436,-85.78673303
5095107,7/20/2018 16:34,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"2312 BECKER CT , LOUISVILLE, KY, 40216",3,CLOSED,38.21781257,-85.79972152
5091285,7/20/2018 16:36,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"2117 FRANKFORT AVE , LOUISVILLE, KY, 40206",9,CLOSED,38.25430443,-85.70752818
5094469,7/20/2018 16:39,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," TAYLORSVILLE RD , LOUISVILLE, KY, 40220",26,OPEN,38.21983382,-85.62578051
5095111,7/20/2018 16:39,,UNKNOWN,UTILITY CONCERNS,"UTILITY CONCERNS, UTIL",PUBLIC WORKS INSPECTION GROUP," LOWER HUNTERS TRCE , LOUISVILLE, KY, 40216",12,CLOSED,38.16315731,-85.85817924
5095112,7/20/2018 16:40,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"5528 GARROW AVE , LOUISVILLE, KY, 40219",13,CLOSED,38.13965855,-85.69552904
5095115,7/20/2018 16:43,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"4008 HISPANYOLA CT , LOUISVILLE, KY, 40229",24,CLOSED,38.0990958,-85.68855104
5095118,7/20/2018 16:44,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," SKY BLUE AVE , LOUISVILLE, KY, 40258",12,CLOSED,38.14574304,-85.85182376
5095120,7/20/2018 16:46,,UNKNOWN,ZONING CONCERNS,"ZONING, ILLEGAL BUSINESS OR SIGNS ON PRIVATE PROPERTY, ILSGN, ZONE",IPL-PROPERTY MAINTENANCE DIV.,"9818 AGENA DR , LOUISVILLE, KY, 40229",13,OPEN,38.10556532,-85.69904702
5095121,7/20/2018 16:46,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM," BROWNHURST COVE RD , SPRING VALLEY, KY, 40241",16,CLOSED,38.29246819,-85.60866385
5095123,7/20/2018 16:48,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," N CLIFTON AVE , LOUISVILLE, KY, 40206",9,CLOSED,38.25881392,-85.70463805
5095124,7/20/2018 16:49,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"5914 JOHNSONTOWN RD , LOUISVILLE, KY, 40272",14,CLOSED,38.11541304,-85.87884742
5095127,7/20/2018 16:52,,UNKNOWN,MISCELLANEOUS,"MISCELLANEOUS, MISC, CONCERN, ISSUE",METRO POLICE DEPARTMENT," HIKES LN , LOUISVILLE, KY, 40220",26,CLOSED,38.21814761,-85.62858609
5095130,7/20/2018 16:53,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT," HEYWOOD AVE , LOUISVILLE, KY, 40208",15,OPEN,38.20622838,-85.7636883
5095131,7/20/2018 16:54,,UNKNOWN,TRAFFIC CONCERN,"TRAFFIC CONCERN, SPEED, ILLEGAL PARKING OUTSIDE PARC AREAS, ILLPK, TRAFC",METRO POLICE DEPARTMENT,"8420 DAMASCUS CIR , LOUISVILLE, KY, 40228",23,CLOSED,38.12356562,-85.60726963
5095134,7/20/2018 16:56,,UNKNOWN,RECYCLING MISSED,"RECYCLING MISSED, RECYM, SWMS",SWMS - WASTE COLLECTION,"1254 S BROOK ST , LOUISVILLE, KY, 40203",6,CLOSED,38.2324568,-85.75433117
5095133,7/20/2018 16:56,,UNKNOWN,NSWMS OTHER,SWMS OTHER,NON SERVICE SWMS,"4511 CHESWICK WAY , LOUISVILLE, KY, 40241",16,CLOSED,38.30957221,-85.58855328
5095168,7/20/2018 16:57,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"8040 WATTERSON TRL , LOUISVILLE, KY, 40291",22,CLOSED,38.18088155,-85.61620639
5095136,7/20/2018 16:58,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"7804 TEXLYN CT , LOUISVILLE, KY, 40258",12,CLOSED,38.14308751,-85.88857166
5095137,7/20/2018 17:00,,UNKNOWN,LIGHTING REPAIR,"LIGHTING REPAIR, STREET LIGHT, STLGT",PUBLIC WORKS ADMINISTRATION," DUTCHMANS LN ,  , KY, 40205",26,CLOSED,,
5095138,7/20/2018 17:02,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"3206 SUMMERFIELD DR , LOUISVILLE, KY, 40220",11,CLOSED,38.2024254,-85.61230276
5095139,7/20/2018 17:05,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT," GREENBELT HWY , LOUISVILLE, KY, 40258",12,CLOSED,38.16115502,-85.88164219
5095141,7/20/2018 17:07,,UNKNOWN,DUMPSTER OR POD,"DUMPSTER OR POD, OBSTRUCTION, ROWOB",PUBLIC WORKS INSPECTION GROUP,"5810 ARVIS DR , LOUISVILLE, KY, 40258",12,CLOSED,38.16094725,-85.85941392
5095144,7/20/2018 17:11,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"4418 MALCOLM RD , LOUISVILLE, KY, 40216",15,OPEN,38.17886307,-85.81084261
5095145,7/20/2018 17:14,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"3101 BON AIR AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.21781025,-85.66426413
5095146,7/20/2018 17:17,,UNKNOWN,WEATHER RELATED,"WEATHER RELATED, STORM",PUBLIC WORKS STORM/SNOW EVENT,"2919 AVON RD , LOUISVILLE, KY, 40220",26,CLOSED,38.22196892,-85.63996574
5057017,7/20/2018 17:24,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2337 W OAK ST , LOUISVILLE, KY, 40210",6,CLOSED,38.23800556,-85.79422227
